%time,field.x,field.y,field.theta
1620032311246440887,1.53220309873,0.215194980772,0.202945460998
1620032311287309885,1.5582112238,0.222205638213,0.211702962183
1620032311293234109,1.58194462856,0.22827575049,0.220242340305
1620032311336554050,1.60661095505,0.231812407707,0.228308346146
1620032311376224040,1.66018193077,0.244612352794,0.246666009548
1620032311418385028,1.68496923017,0.251426641989,0.254877221651
1620032311418494939,1.70844347347,0.257206077137,0.263453510106
1620032311447299003,1.73237129381,0.262510900922,0.271143215325
1620032311469372987,1.75844033624,0.272377515897,0.279809534445
1620032311509310007,1.78304712231,0.279956687445,0.287740249057
1620032311555262088,1.83059917954,0.293974698599,0.303455552666
1620032311598387002,1.878567236,0.308697495963,0.320172184873
1620032311642457008,1.90195204259,0.316940437333,0.327863936412
1620032311649373054,1.9244746871,0.324918042008,0.336176622098
1620032311690282106,1.94749901648,0.333568451653,0.343902006673
1620032311731301069,1.99566283405,0.351175404721,0.360501268482
1620032311777405023,2.04291020988,0.370531159709,0.376639221105
1620032311824307918,2.08791749353,0.388389219221,0.39235006322
1620032311874394893,2.11213806046,0.397047124773,0.400362004363
1620032311881361007,2.13781344247,0.408521967466,0.408684564001
1620032311928379058,2.18201144527,0.428607617321,0.423352403078
1620032311971324920,2.22920501883,0.44921547876,0.43806616241
1620032312015434980,2.25104230569,0.459617932934,0.444962676379
1620032312021207094,2.27168813248,0.47011311419,0.453379641047
1620032312060358047,2.29611726201,0.48241268283,0.462729412651
1620032312104518890,2.33920008342,0.505074041301,0.48031665351
1620032312150353908,2.38279865303,0.528511622295,0.496312099968
1620032312196336030,2.40420048704,0.540300740038,0.503925422635
1620032312196443080,2.42637453803,0.552985088552,0.512500667434
1620032312237317085,2.45035254671,0.564693277161,0.521018343139
1620032312289223909,2.49268289403,0.590267859874,0.537056602072
1620032312332395076,2.53633148096,0.6173460508,0.552987328221
1620032312377393007,2.57888888265,0.643981414184,0.568868742605
1620032312419194936,2.60121228955,0.658176504426,0.576790598856
1620032312424164056,2.62178974475,0.670469550658,0.584556573175
1620032312467329978,2.66371722763,0.698961265712,0.600514826624
1620032312506217956,2.68514892226,0.714735451387,0.608214926557
1620032312525280952,2.70339987279,0.72775210445,0.615291321095
1620032312568346023,2.72481949862,0.741056029567,0.622557352606
1620032312617261886,2.74631733687,0.757371793183,0.630313371701
1620032312618199110,2.76486993405,0.771684741568,0.637514980112
1620032312659254074,2.80596587977,0.80103096694,0.653734343719
